CARR Kim,24/02/2013,Melbourne,Sydney,"$1,062.10",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,24/02/2013,Sydney,Canberra,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,21/02/2013,Brisbane,Melbourne,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,20/02/2013,Melbourne,Sydney,"$2,158.24",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,20/02/2013,Sydney,Brisbane,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,15/02/2013,Canberra,Melbourne,$509.50,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,10/02/2013,Melbourne,Canberra,$509.50,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,08/02/2013,Canberra,Melbourne,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,03/02/2013,Melbourne,Canberra,"$1,019.00",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,28/01/2013,Canberra,Melbourne,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,28/01/2013,Canberra,Melbourne,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,22/01/2013,Melbourne,Canberra,"$1,019.00",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,20/01/2013,Melbourne,Canberra,"$1,019.00",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,18/01/2013,Canberra,Sydney,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,18/01/2013,Sydney,Melbourne,,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,17/01/2013,Melbourne,Canberra,"$1,499.34",http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,09/01/2013,Hobart,Melbourne,$327.73,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,09/01/2013,Melbourne,Hobart,$327.73,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,22/12/2012,Canberra,Melbourne,$509.50,http://www.finance.gov.au/sites/default/files/P32_CARR_Kim.pdf
CARR Kim,26/07/2012,Darwin,Melbourne,$639.55,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,17/06/2012,Melbourne,Canberra,"$1,011.84",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,05/06/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,03/06/2012,Melbourne,Canberra,$795.52,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,01/06/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,27/05/2012,Melbourne,Canberra,"$1,011.84",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,25/05/2012,Canberra,Melbourne,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,20/05/2012,Melbourne,Canberra,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,18/05/2012,Sydney,Melbourne,$574.90,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,17/05/2012,Melbourne,Sydney,$288.41,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,14/05/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,13/05/2012,Melbourne,Canberra,"$1,011.84",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,08/05/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,06/05/2012,Melbourne,Canberra,"$1,011.84",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,06/05/2012,Melbourne,Canberra,"$1,011.84",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,01/05/2012,Canberra,Melbourne,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,29/04/2012,Melbourne,Canberra,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,20/04/2012,Perth,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,19/04/2012,Melbourne,Perth,"$2,868.06",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,17/04/2012,Canberra,Sydney,$983.65,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,17/04/2012,Sydney,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,15/04/2012,Melbourne,Canberra,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,09/04/2012,Canberra,Melbourne,$505.92,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,09/04/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,05/04/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,01/04/2012,Melbourne,Canberra,$482.74,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,30/03/2012,Sydney,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,29/03/2012,Melbourne,Sydney,"$1,095.28",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,26/03/2012,Sydney,Melbourne,$547.62,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,26/03/2012,Melbourne,Sydney,$547.62,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,26/03/2012,Sydney,Melbourne,$547.62,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,26/03/2012,Melbourne,Sydney,$547.63,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,22/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,19/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,18/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,18/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,16/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,12/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,08/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,07/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,05/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,05/03/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,04/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,04/03/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,02/03/2012,Canberra,Melbourne,$482.74,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,26/02/2012,Melbourne,Canberra,$482.73,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,22/02/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,19/02/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,16/02/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,12/02/2012,Melbourne,Canberra,$965.48,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,09/02/2012,Canberra,Melbourne,$482.74,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,04/02/2012,Melbourne,Canberra,$482.72,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,01/02/2012,Sydney,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,31/01/2012,Melbourne,Sydney,$576.78,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,30/01/2012,Melbourne,Adelaide,$853.62,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,30/01/2012,Adelaide,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,29/01/2012,Canberra,Melbourne,$482.72,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,23/01/2012,Melbourne,Canberra,$482.72,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,15/12/2011,Canberra,Melbourne,-$482.72,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,15/12/2011,Canberra,Melbourne,-$482.72,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CARR Kim,16/11/2011,Melbourne,Canberra,-$451.85,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CARR_Kim.pdf
CASH Michaelia,11/06/2013,Perth,Melbourne,"$1,078.52",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,06/06/2013,Canberra,Melbourne,"$1,522.39",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,02/06/2013,Perth,Canberra,"$1,511.08",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,30/05/2013,Canberra,Melbourne,"$1,522.39",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,30/05/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,21/05/2013,Perth,Sydney,"$1,519.91",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,21/05/2013,Sydney,Canberra,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,19/05/2013,Sydney,Perth,"$1,470.01",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,13/05/2013,Sydney,Canberra,$249.17,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,13/05/2013,Canberra,Sydney,$416.81,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,11/05/2013,Sydney,Canberra,$249.17,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,11/05/2013,Brisbane,Sydney,$498.88,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,10/05/2013,Perth,Brisbane,"$1,640.61",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,12/04/2013,Melbourne,Sydney,"$2,064.26",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,10/04/2013,Perth,Melbourne,"$1,443.14",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,23/03/2013,Melbourne,Perth,$45.46,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,23/03/2013,Devonport,Melbourne,$311.59,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,23/03/2013,Melbourne,Perth,$703.33,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,22/03/2013,Canberra,Melbourne,$815.56,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,22/03/2013,Melbourne,Devonport,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,19/03/2013,Canberra,Melbourne,"$1,434.57",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,19/03/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,17/03/2013,Sydney,Canberra,$249.17,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,17/03/2013,Sydney,Canberra,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,16/03/2013,Perth,Sydney,"$1,470.01",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,16/03/2013,Perth,Sydney,"$1,719.18",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/03/2013,Canberra,Melbourne,"$1,117.45",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/03/2013,Canberra,Melbourne,"$1,519.65",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/03/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/03/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,12/03/2013,Melbourne,Canberra,$509.50,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,11/03/2013,Perth,Melbourne,"$1,078.52",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/03/2013,Melbourne,Perth,"$1,442.70",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,07/03/2013,Perth,Melbourne,"$1,442.70",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,06/03/2013,Canberra,Melbourne,"$1,434.57",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,06/03/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,05/03/2013,Perth,Canberra,"$1,511.08",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,01/03/2013,Canberra,Melbourne,"$1,459.13",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,01/03/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,24/02/2013,Perth,Canberra,"$1,511.08",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,20/02/2013,Adelaide,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,19/02/2013,Perth,Adelaide,"$2,599.10",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/02/2013,Canberra,Melbourne,"$1,519.65",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,15/02/2013,Melbourne,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Townsville,Brisbane,"$1,144.99",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Canberra,Sydney,"$1,159.88",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Canberra,Sydney,"$1,636.73",http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Brisbane,Canberra,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Brisbane,Perth,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Sydney,Townsville,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Sydney,Townsville,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,08/02/2013,Townsville,Brisbane,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,03/02/2013,Sydney,Canberra,$253.80,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,05/12/2012,Melbourne,Hobart,,http://www.finance.gov.au/sites/default/files/P32_CASH_Michaelia.pdf
CASH Michaelia,16/06/2012,Perth,Canberra,"$1,503.01",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,12/06/2012,Perth,Sydney,$890.27,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,06/06/2012,Adelaide,Perth,$823.03,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,05/06/2012,Perth,Adelaide,$756.64,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,01/06/2012,Canberra,Melbourne,"$1,112.36",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,01/06/2012,Melbourne,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,27/05/2012,Perth,Melbourne,"$1,118.73",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,27/05/2012,Melbourne,Canberra,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,25/05/2012,Canberra,Sydney,"$1,693.93",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,25/05/2012,Sydney,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,20/05/2012,Melbourne,Canberra,$584.18,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,20/05/2012,Canberra,Melbourne,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,18/05/2012,Perth,Canberra,"$1,503.01",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,17/05/2012,Devonport,Melbourne,"$1,738.44",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,16/05/2012,Melbourne,Devonport,$308.87,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,15/05/2012,Perth,Melbourne,$826.64,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,12/05/2012,Coolangatta,Melbourne,$45.45,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,12/05/2012,Brisbane,Perth,$953.91,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,11/05/2012,Canberra,Brisbane,$649.28,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,04/05/2012,Sydney,Canberra,$243.22,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,03/05/2012,Melbourne,Sydney,$574.90,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,01/05/2012,Perth,Melbourne,"$1,434.03",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,24/04/2012,Sydney,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,22/04/2012,Perth,Sydney,"$2,910.34",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,18/04/2012,Melbourne,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,17/04/2012,Perth,Melbourne,"$2,868.06",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,04/04/2012,Brisbane,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,03/04/2012,Perth,Brisbane,"$2,086.56",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,24/03/2012,Kalgoorlie,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,23/03/2012,Canberra,Sydney,"$2,345.74",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,23/03/2012,Sydney,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,23/03/2012,Perth,Kalgoorlie,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,11/03/2012,Sydney,Canberra,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,10/03/2012,Perth,Sydney,"$1,614.43",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,08/03/2012,Adelaide,Melbourne,$317.55,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,08/03/2012,Melbourne,Perth,"$1,365.85",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,06/03/2012,Canberra,Adelaide,$736.38,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,03/03/2012,Melbourne,Canberra,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,02/03/2012,Canberra,Melbourne,$786.22,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,25/02/2012,Perth,Canberra,$554.79,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,17/02/2012,Sydney,Perth,$624.58,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,16/02/2012,Canberra,Sydney,$394.11,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,04/02/2012,Sydney,Canberra,$232.54,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,04/02/2012,Launceston,Sydney,$352.73,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,01/02/2012,Canberra,Melbourne,$779.08,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,01/02/2012,Melbourne,Launceston,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,30/01/2012,Perth,Canberra,"$1,432.11",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,21/01/2012,Melbourne,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,19/01/2012,Perth,Melbourne,"$2,731.70",http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CASH Michaelia,02/12/2011,Brisbane,Perth,-,http://www.finance.gov.au/publications/parliamentarians-reporting/docs/T30/CASH_Michaelia.pdf
CHAMPION Nick,20/06/2013,Canberra,Adelaide,$776.35,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,30/05/2013,Canberra,Adelaide,$776.35,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,24/05/2013,Sydney,Adelaide,$761.31,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,23/05/2013,Adelaide,Sydney,$761.31,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,22/05/2013,Canberra,Adelaide,$776.35,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,20/05/2013,Adelaide,Canberra,$776.35,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,17/05/2013,Canberra,Adelaide,$451.70,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,12/05/2013,Adelaide,Canberra,$273.00,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,11/04/2013,Darwin,Adelaide,"$1,302.77",http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,02/04/2013,Adelaide,Darwin,"$1,302.77",http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
CHAMPION Nick,29/03/2013,Sydney,Adelaide,$761.31,http://www.finance.gov.au/sites/default/files/P32_CHAMPION_Nick.pdf
